Square,Amps
6.6689E-01,1.97463E-04
6.6890E-01,1.95727E-04
6.7092E-01,1.98331E-04
6.7293E-01,1.90518E-04
6.7495E-01,2.20900E-04
6.7696E-01,2.14824E-04
6.7897E-01,2.07011E-04
6.8099E-01,2.07879E-04
6.8300E-01,2.17428E-04
6.8502E-01,1.87914E-04
6.8703E-01,1.93991E-04
6.8905E-01,1.99199E-04
6.9106E-01,2.05275E-04
6.9308E-01,2.69511E-04
6.9509E-01,2.24373E-04
6.9711E-01,2.18296E-04
6.9912E-01,2.09616E-04
7.0114E-01,1.99199E-04
7.0315E-01,2.14824E-04
7.0517E-01,1.80970E-04
7.0718E-01,1.95727E-04
7.0920E-01,1.87046E-04
7.1121E-01,1.89650E-04
7.1323E-01,1.83574E-04
7.1524E-01,2.10484E-04
7.1726E-01,2.02671E-04
7.1927E-01,1.94859E-04
7.2128E-01,2.00067E-04
7.2330E-01,2.15692E-04
7.2531E-01,1.85310E-04
7.2733E-01,2.00067E-04
7.2934E-01,1.94859E-04
7.3136E-01,1.94859E-04
7.3337E-01,1.93991E-04
7.3539E-01,2.26977E-04
7.3740E-01,2.07011E-04
7.3942E-01,2.13956E-04
7.4143E-01,2.06143E-04
7.4345E-01,2.17428E-04
7.4546E-01,1.87914E-04
7.4748E-01,1.98331E-04
7.4949E-01,1.99199E-04
7.5151E-01,2.08748E-04
7.5352E-01,2.01803E-04
7.5554E-01,2.24373E-04
7.5755E-01,2.13956E-04
7.5957E-01,2.07879E-04
7.6158E-01,2.03539E-04
7.6359E-01,2.21768E-04
7.6561E-01,1.87914E-04
7.6762E-01,1.98331E-04
7.6964E-01,1.99199E-04
7.7165E-01,2.01803E-04
7.7367E-01,1.97463E-04
7.7568E-01,2.26977E-04
7.7770E-01,2.20900E-04
7.7971E-01,2.20900E-04
7.8173E-01,2.14824E-04
7.8374E-01,2.20032E-04
7.8576E-01,2.00067E-04
7.8777E-01,2.89477E-04
7.8979E-01,2.02671E-04
7.9180E-01,2.00067E-04
7.9382E-01,1.98331E-04
7.9583E-01,2.14824E-04
7.9785E-01,2.10484E-04
7.9986E-01,2.09616E-04
8.0188E-01,2.09616E-04
8.0389E-01,2.15692E-04
8.0590E-01,1.90518E-04
8.0792E-01,2.00067E-04
8.0993E-01,2.00935E-04
8.1195E-01,2.04407E-04
8.1396E-01,2.00067E-04
8.1598E-01,2.13088E-04
8.1799E-01,2.13088E-04
8.2001E-01,2.06143E-04
8.2202E-01,2.11352E-04
8.2404E-01,2.08748E-04
8.2605E-01,1.97463E-04
8.2807E-01,2.07879E-04
8.3008E-01,2.06143E-04
8.3210E-01,2.06143E-04
8.3411E-01,2.00935E-04
8.3613E-01,2.07879E-04
8.3814E-01,2.07879E-04
8.4016E-01,2.05275E-04
8.4217E-01,2.07879E-04
8.4419E-01,2.05275E-04
8.4620E-01,1.86178E-04
8.4821E-01,1.90518E-04
8.5023E-01,1.95727E-04
8.5224E-01,1.99199E-04
8.5426E-01,2.00067E-04
8.5627E-01,2.17428E-04
8.5829E-01,2.08748E-04
8.6030E-01,2.04407E-04
8.6232E-01,2.08748E-04
8.6433E-01,2.02671E-04
8.6635E-01,1.84442E-04
8.6836E-01,1.92254E-04
8.7038E-01,1.93991E-04
8.7239E-01,1.93991E-04
8.7441E-01,1.91386E-04
8.7642E-01,2.06143E-04
8.7844E-01,2.03539E-04
8.8045E-01,1.93991E-04
8.8247E-01,2.78192E-04
8.8448E-01,2.04407E-04
8.8650E-01,1.82706E-04
8.8851E-01,1.77498E-04
8.9052E-01,1.87914E-04
8.9254E-01,1.85310E-04
8.9455E-01,1.93991E-04
8.9657E-01,1.98331E-04
8.9858E-01,2.04407E-04
9.0060E-01,1.98331E-04
9.0261E-01,2.12220E-04
9.0463E-01,2.00067E-04
9.0664E-01,1.89650E-04
9.0866E-01,1.92254E-04
9.1067E-01,2.02671E-04
9.1269E-01,1.92254E-04
9.1470E-01,2.00935E-04
9.1672E-01,2.04407E-04
9.1873E-01,1.98331E-04
9.2075E-01,1.88782E-04
9.2276E-01,1.99199E-04
9.2478E-01,1.77498E-04
9.2679E-01,1.79234E-04
9.2880E-01,1.87914E-04
9.3082E-01,1.92254E-04
9.3283E-01,1.87046E-04
9.3485E-01,2.07011E-04
9.3686E-01,2.02671E-04
9.3888E-01,1.99199E-04
9.4089E-01,1.94859E-04
9.4291E-01,2.11352E-04
9.4492E-01,1.89650E-04
9.4694E-01,1.89650E-04
9.4895E-01,1.93123E-04
9.5097E-01,1.92254E-04
9.5298E-01,1.80970E-04
9.5500E-01,2.05275E-04
9.5701E-01,1.99199E-04
9.5903E-01,1.93991E-04
9.6104E-01,1.94859E-04
9.6306E-01,2.12220E-04
9.6507E-01,1.80970E-04
9.6709E-01,1.83574E-04
9.6910E-01,1.83574E-04
9.7111E-01,1.87914E-04
9.7313E-01,1.74025E-04
9.7514E-01,1.98331E-04
9.7716E-01,2.72984E-04
9.7917E-01,2.14824E-04
9.8119E-01,1.87914E-04
9.8320E-01,2.04407E-04
9.8522E-01,1.74893E-04
9.8723E-01,1.92254E-04
9.8925E-01,1.87046E-04
9.9126E-01,1.92254E-04
9.9328E-01,1.74893E-04
9.9529E-01,2.07879E-04
9.9731E-01,2.00935E-04
9.9932E-01,1.95727E-04
1.0013E+00,1.90518E-04
1.0034E+00,2.09616E-04
1.0054E+00,1.80102E-04
1.0074E+00,1.90518E-04
1.0094E+00,1.94859E-04
1.0114E+00,2.00935E-04
1.0134E+00,1.78366E-04
1.0154E+00,2.09616E-04
1.0175E+00,1.97463E-04
1.0195E+00,2.06143E-04
1.0215E+00,2.00935E-04
1.0235E+00,2.18296E-04
1.0255E+00,1.80970E-04
1.0275E+00,1.89650E-04
1.0295E+00,1.82706E-04
1.0316E+00,1.83574E-04
1.0336E+00,1.78366E-04
1.0356E+00,2.06143E-04
1.0376E+00,2.00067E-04
1.0396E+00,1.97463E-04
1.0416E+00,1.92254E-04
1.0436E+00,2.06143E-04
1.0457E+00,1.76629E-04
1.0477E+00,1.87046E-04
1.0497E+00,1.83574E-04
1.0517E+00,1.87914E-04
1.0537E+00,1.86178E-04
1.0557E+00,2.15692E-04
1.0577E+00,2.14824E-04
1.0598E+00,3.67576E-03
1.0618E+00,5.20007E-03
1.0638E+00,5.46743E-03
1.0658E+00,5.44747E-03
1.0678E+00,5.50823E-03
1.0698E+00,5.66969E-03
1.0719E+00,1.25681E-02
1.0739E+00,1.45950E-02
1.0759E+00,1.46350E-02
1.0779E+00,1.46220E-02
1.0799E+00,1.52018E-02
1.0819E+00,1.52652E-02
1.0839E+00,1.52869E-02
1.0860E+00,1.52556E-02
1.0880E+00,1.52695E-02
1.0900E+00,1.52843E-02
1.0920E+00,1.52895E-02
1.0940E+00,1.49891E-02
1.0960E+00,1.44327E-02
1.0980E+00,1.55317E-02
1.1001E+00,1.56601E-02
1.1021E+00,1.56654E-02
1.1041E+00,1.56654E-02
1.1061E+00,1.56471E-02
1.1081E+00,1.56558E-02
1.1101E+00,1.56610E-02
1.1121E+00,1.56567E-02
1.1142E+00,9.37629E-03
1.1162E+00,8.17255E-04
1.1182E+00,2.90345E-04
1.1202E+00,2.42602E-04
1.1222E+00,2.25241E-04
1.1242E+00,2.43010E-03
1.1263E+00,1.31931E-02
1.1283E+00,1.45716E-02
1.1303E+00,1.60438E-02
1.1323E+00,1.97036E-02
1.1343E+00,2.14457E-02
1.1363E+00,2.25152E-02
1.1383E+00,2.13034E-02
1.1404E+00,1.83095E-02
1.1424E+00,1.79831E-02
1.1444E+00,1.79509E-02
1.1464E+00,1.79310E-02
1.1484E+00,1.74388E-02
1.1504E+00,1.73286E-02
1.1524E+00,1.82305E-02
1.1545E+00,1.83216E-02
1.1565E+00,1.83477E-02
1.1585E+00,1.83416E-02
1.1605E+00,1.83364E-02
1.1625E+00,1.83442E-02
1.1645E+00,1.83320E-02
1.1665E+00,1.81845E-02
1.1686E+00,8.26778E-03
1.1706E+00,6.49720E-04
1.1726E+00,2.57359E-04
1.1746E+00,2.26977E-04
1.1766E+00,2.19164E-04
1.1786E+00,2.06143E-04
1.1807E+00,1.93123E-04
1.1827E+00,1.88782E-04
1.1847E+00,1.72289E-04
1.1867E+00,1.71421E-04
1.1887E+00,1.71421E-04
1.1907E+00,1.80970E-04
1.1927E+00,1.67081E-04
1.1948E+00,1.81838E-04
1.1968E+00,1.82706E-04
1.1988E+00,1.89650E-04
1.2008E+00,1.88782E-04
1.2028E+00,2.06143E-04
1.2048E+00,1.82706E-04
1.2068E+00,1.84442E-04
1.2089E+00,1.80970E-04
1.2109E+00,1.79234E-04
1.2129E+00,1.68817E-04
1.2149E+00,1.88782E-04
1.2169E+00,1.86178E-04
1.2189E+00,1.82706E-04
1.2209E+00,1.77498E-04
1.2230E+00,1.93123E-04
1.2250E+00,1.66213E-04
1.2270E+00,1.74025E-04
1.2290E+00,1.77498E-04
1.2310E+00,1.82706E-04
1.2330E+00,1.67081E-04
1.2350E+00,1.93991E-04
1.2371E+00,1.86178E-04
1.2391E+00,1.93991E-04
1.2411E+00,1.86178E-04
1.2431E+00,1.98331E-04
1.2451E+00,1.61004E-04
1.2471E+00,1.70553E-04
1.2492E+00,1.76629E-04
1.2512E+00,1.85310E-04
1.2532E+00,1.70553E-04
1.2552E+00,2.06143E-04
1.2572E+00,2.01803E-04
1.2592E+00,2.04407E-04
1.2612E+00,1.94859E-04
1.2633E+00,2.09616E-04
1.2653E+00,1.81838E-04
1.2673E+00,1.93123E-04
1.2693E+00,2.00067E-04
1.2713E+00,2.74720E-04
1.2733E+00,1.74025E-04
1.2753E+00,2.08748E-04
1.2774E+00,1.95727E-04
1.2794E+00,1.94859E-04
1.2814E+00,1.87914E-04
1.2834E+00,2.13088E-04
1.2854E+00,1.79234E-04
1.2874E+00,1.84442E-04
1.2894E+00,1.80970E-04
1.2915E+00,1.89650E-04
1.2935E+00,1.74893E-04
1.2955E+00,2.10484E-04
1.2975E+00,2.08748E-04
1.2995E+00,1.95727E-04
1.3015E+00,1.88782E-04
1.3036E+00,2.05275E-04
1.3056E+00,1.80970E-04
1.3076E+00,1.94859E-04
1.3096E+00,1.85310E-04
1.3116E+00,1.95727E-04
1.3136E+00,1.84442E-04
1.3156E+00,2.12220E-04
1.3177E+00,2.02671E-04
1.3197E+00,2.02671E-04
1.3217E+00,2.03539E-04
1.3237E+00,2.15692E-04
1.3257E+00,1.91386E-04
1.3277E+00,1.95727E-04
1.3297E+00,1.93123E-04
1.3318E+00,1.93991E-04
1.3338E+00,1.87046E-04
1.3358E+00,2.17428E-04
1.3378E+00,2.10484E-04
1.3398E+00,2.07879E-04
1.3418E+00,2.03539E-04
1.3438E+00,2.08748E-04
1.3459E+00,1.85310E-04
1.3479E+00,2.01803E-04
1.3499E+00,1.87914E-04
1.3519E+00,1.95727E-04
1.3539E+00,1.90518E-04
1.3559E+00,2.11352E-04
1.3579E+00,2.05275E-04
1.3600E+00,2.00935E-04
1.3620E+00,2.74720E-04
1.3640E+00,2.15692E-04
1.3660E+00,1.88782E-04
1.3680E+00,1.93991E-04
1.3700E+00,1.97463E-04
1.3721E+00,1.93991E-04
1.3741E+00,1.91386E-04
1.3761E+00,2.09616E-04
1.3781E+00,2.02671E-04
1.3801E+00,2.00067E-04
1.3821E+00,2.01803E-04
1.3841E+00,1.94859E-04
1.3862E+00,1.78366E-04
1.3882E+00,1.81838E-04
1.3902E+00,1.88782E-04
1.3922E+00,1.86178E-04
1.3942E+00,1.93123E-04
1.3962E+00,2.04407E-04
1.3982E+00,2.02671E-04
1.4003E+00,1.93123E-04
1.4023E+00,1.97463E-04
1.4043E+00,1.93991E-04
1.4063E+00,1.78366E-04
1.4083E+00,1.83574E-04
1.4103E+00,1.86178E-04
1.4123E+00,1.87046E-04
1.4144E+00,1.92254E-04
1.4164E+00,2.08748E-04
1.4184E+00,2.09616E-04
1.4204E+00,2.00067E-04
1.4224E+00,2.05275E-04
1.4244E+00,1.98331E-04
1.4265E+00,1.87046E-04
1.4285E+00,1.90518E-04
1.4305E+00,1.85310E-04
1.4325E+00,1.88782E-04
1.4345E+00,1.95727E-04
1.4365E+00,2.00935E-04
1.4385E+00,1.99199E-04
1.4406E+00,1.94859E-04
1.4426E+00,2.06143E-04
1.4446E+00,1.89650E-04
1.4466E+00,1.76629E-04
1.4486E+00,1.80970E-04
1.4506E+00,1.85310E-04
1.4526E+00,1.78366E-04
1.4547E+00,1.92254E-04
1.4567E+00,2.82532E-04
1.4587E+00,2.07011E-04
1.4607E+00,1.97463E-04
1.4627E+00,2.06143E-04
1.4647E+00,1.87046E-04
1.4667E+00,1.87046E-04
1.4688E+00,1.93123E-04
1.4708E+00,1.97463E-04
1.4728E+00,1.86178E-04
1.4748E+00,2.07011E-04
1.4768E+00,2.11352E-04
1.4788E+00,2.12220E-04
1.4808E+00,1.94859E-04
1.4829E+00,2.10484E-04
1.4849E+00,1.94859E-04
1.4869E+00,1.88782E-04
1.4889E+00,1.92254E-04
1.4909E+00,1.98331E-04
1.4929E+00,1.82706E-04
1.4950E+00,2.05275E-04
1.4970E+00,2.07011E-04
1.4990E+00,2.06143E-04
1.5010E+00,2.01803E-04
1.5030E+00,2.14824E-04
1.5050E+00,1.90518E-04
1.5070E+00,1.94859E-04
1.5091E+00,1.92254E-04
1.5111E+00,1.95727E-04
1.5131E+00,1.83574E-04
1.5151E+00,2.07879E-04
1.5171E+00,2.04407E-04
1.5191E+00,2.03539E-04
1.5211E+00,1.98331E-04
1.5232E+00,2.13088E-04
1.5252E+00,1.88782E-04
1.5272E+00,1.95727E-04
1.5292E+00,1.90518E-04
1.5312E+00,1.97463E-04
1.5332E+00,1.84442E-04
1.5352E+00,2.13956E-04
1.5373E+00,2.00935E-04
1.5393E+00,2.04407E-04
1.5413E+00,1.95727E-04
1.5433E+00,2.12220E-04
1.5453E+00,1.78366E-04
1.5473E+00,1.90518E-04
1.5494E+00,2.53886E-04
1.5514E+00,2.05275E-04
1.5534E+00,1.82706E-04
1.5554E+00,2.09616E-04
1.5574E+00,1.94859E-04
1.5594E+00,2.00067E-04
1.5614E+00,1.99199E-04
1.5635E+00,2.02671E-04
1.5655E+00,1.74893E-04
1.5675E+00,1.83574E-04
1.5695E+00,1.79234E-04
1.5715E+00,1.88782E-04
1.5735E+00,1.87046E-04
1.5755E+00,2.13956E-04
1.5776E+00,2.00067E-04
1.5796E+00,2.00935E-04
1.5816E+00,2.00067E-04
1.5836E+00,2.13088E-04
1.5856E+00,1.80102E-04
1.5876E+00,1.82706E-04
1.5896E+00,1.86178E-04
1.5917E+00,1.88782E-04
1.5937E+00,1.73157E-04
1.5957E+00,2.02671E-04
1.5977E+00,1.89650E-04
1.5997E+00,2.00067E-04
1.6017E+00,1.94859E-04
1.6037E+00,1.99199E-04
1.6058E+00,1.72289E-04
1.6078E+00,1.86178E-04
1.6098E+00,1.81838E-04
1.6118E+00,1.84442E-04
1.6138E+00,1.85310E-04
1.6158E+00,2.06143E-04
1.6179E+00,1.90518E-04
1.6199E+00,1.97463E-04
1.6219E+00,1.90518E-04
1.6239E+00,1.94859E-04
1.6259E+00,1.68817E-04
1.6279E+00,1.77498E-04
1.6299E+00,1.83574E-04
1.6320E+00,1.84442E-04
1.6340E+00,1.84442E-04
1.6360E+00,2.04407E-04
1.6380E+00,1.92254E-04
1.6400E+00,1.93991E-04
1.6420E+00,1.98331E-04
1.6440E+00,2.53886E-04
1.6461E+00,2.13088E-04
1.6481E+00,1.89650E-04
1.6501E+00,1.90518E-04
1.6521E+00,2.00067E-04
1.6541E+00,1.86178E-04
1.6561E+00,2.05275E-04
1.6581E+00,1.94859E-04
1.6602E+00,1.89650E-04
1.6622E+00,1.99199E-04
1.6642E+00,1.93991E-04
1.6662E+00,1.83574E-04
1.6682E+00,1.86178E-04
1.6702E+00,1.87046E-04
1.6723E+00,1.74893E-04
1.6743E+00,1.79234E-04
1.6763E+00,2.00935E-04
1.6783E+00,1.95727E-04
1.6803E+00,1.92254E-04
1.6823E+00,2.00935E-04
1.6843E+00,1.85310E-04
1.6864E+00,1.74025E-04
1.6884E+00,1.80970E-04
1.6904E+00,1.83574E-04
1.6924E+00,1.82706E-04
1.6944E+00,1.93123E-04
1.6964E+00,2.08748E-04
1.6984E+00,2.06143E-04
1.7005E+00,1.90518E-04
1.7025E+00,2.00935E-04
1.7045E+00,1.94859E-04
1.7065E+00,1.91386E-04
1.7085E+00,1.93991E-04
1.7105E+00,1.92254E-04
1.7125E+00,1.89650E-04
1.7146E+00,2.00935E-04
1.7166E+00,2.13956E-04
1.7186E+00,2.07879E-04
1.7206E+00,2.00067E-04
1.7226E+00,2.06143E-04
1.7246E+00,1.91386E-04
1.7267E+00,1.82706E-04
1.7287E+00,1.90518E-04
1.7307E+00,1.97463E-04
1.7327E+00,1.93123E-04
1.7347E+00,2.02671E-04
1.7367E+00,2.04407E-04
1.7387E+00,2.79060E-04
1.7408E+00,2.09616E-04
1.7428E+00,2.18296E-04
1.7448E+00,1.91386E-04
1.7468E+00,1.85310E-04
1.7488E+00,1.89650E-04
1.7508E+00,1.90518E-04
1.7528E+00,1.85310E-04
1.7549E+00,2.01803E-04
1.7569E+00,1.95727E-04
1.7589E+00,1.99199E-04
1.7609E+00,1.91386E-04
1.7629E+00,2.04407E-04
1.7649E+00,1.76629E-04
1.7669E+00,1.81838E-04
1.7690E+00,1.82706E-04
1.7710E+00,1.89650E-04
1.7730E+00,1.72289E-04
1.7750E+00,1.99199E-04
1.7770E+00,1.95727E-04
1.7790E+00,1.93991E-04
1.7810E+00,1.92254E-04
1.7831E+00,2.11352E-04
1.7851E+00,1.81838E-04
1.7871E+00,1.93123E-04
1.7891E+00,1.92254E-04
1.7911E+00,1.93123E-04
1.7931E+00,1.78366E-04
1.7952E+00,2.10484E-04
1.7972E+00,1.93123E-04
1.7992E+00,2.04407E-04
1.8012E+00,2.00935E-04
1.8032E+00,2.15692E-04
1.8052E+00,1.84442E-04
1.8072E+00,1.99199E-04
1.8093E+00,1.88782E-04
1.8113E+00,1.91386E-04
1.8133E+00,1.80102E-04
1.8153E+00,2.10484E-04
1.8173E+00,2.04407E-04
1.8193E+00,2.02671E-04
1.8213E+00,1.93991E-04
1.8234E+00,2.10484E-04
1.8254E+00,1.76629E-04
1.8274E+00,1.92254E-04
1.8294E+00,1.87914E-04
1.8314E+00,2.48678E-04
1.8334E+00,2.31317E-04
1.8354E+00,2.26977E-04
1.8375E+00,2.13956E-04
1.8395E+00,2.08748E-04
1.8415E+00,2.07011E-04
1.8435E+00,2.13088E-04
1.8455E+00,1.83574E-04
1.8475E+00,1.92254E-04
1.8496E+00,1.97463E-04
1.8516E+00,2.01803E-04
1.8536E+00,1.87914E-04
1.8556E+00,2.18296E-04
1.8576E+00,2.06143E-04
1.8596E+00,2.07879E-04
1.8616E+00,2.07011E-04
1.8637E+00,2.19164E-04
1.8657E+00,1.95727E-04
1.8677E+00,2.03539E-04
1.8697E+00,1.95727E-04
1.8717E+00,2.00067E-04
1.8737E+00,1.95727E-04
1.8757E+00,2.17428E-04
1.8778E+00,2.08748E-04
1.8798E+00,2.07011E-04
1.8818E+00,2.08748E-04
1.8838E+00,2.11352E-04
1.8858E+00,1.87046E-04
1.8878E+00,1.98331E-04
1.8898E+00,1.98331E-04
1.8919E+00,1.97463E-04
1.8939E+00,1.90518E-04
1.8959E+00,2.13088E-04
1.8979E+00,2.01803E-04
1.8999E+00,2.03539E-04
1.9019E+00,2.09616E-04
1.9039E+00,2.17428E-04
1.9060E+00,1.90518E-04
1.9080E+00,2.06143E-04
1.9100E+00,2.06143E-04
1.9120E+00,2.00067E-04
1.9140E+00,2.03539E-04
1.9160E+00,2.19164E-04
1.9181E+00,2.10484E-04
1.9201E+00,2.08748E-04
1.9221E+00,2.18296E-04
1.9241E+00,2.10484E-04
1.9261E+00,2.37393E-04
1.9281E+00,2.39129E-04
1.9301E+00,1.98331E-04
1.9322E+00,1.91386E-04
1.9342E+00,1.94859E-04
1.9362E+00,2.14824E-04
1.9382E+00,2.09616E-04
1.9402E+00,2.01803E-04
1.9422E+00,2.06143E-04
1.9442E+00,2.05275E-04
1.9463E+00,1.90518E-04
1.9483E+00,1.95727E-04
1.9503E+00,1.93123E-04
1.9523E+00,1.92254E-04
1.9543E+00,1.98331E-04
1.9563E+00,2.13956E-04
1.9583E+00,2.09616E-04
1.9604E+00,2.01803E-04
1.9624E+00,2.05275E-04
1.9644E+00,1.89650E-04
1.9664E+00,1.78366E-04
1.9684E+00,1.81838E-04
1.9704E+00,1.85310E-04
1.9725E+00,1.80970E-04
1.9745E+00,1.90518E-04
1.9765E+00,2.02671E-04
1.9785E+00,1.91386E-04
1.9805E+00,1.89650E-04
1.9825E+00,1.98331E-04
1.9845E+00,1.94859E-04
1.9866E+00,1.85310E-04
1.9886E+00,1.86178E-04
1.9906E+00,1.87914E-04
1.9926E+00,1.85310E-04
1.9946E+00,1.93991E-04
1.9966E+00,2.05275E-04
1.9986E+00,2.05275E-04
2.0007E+00,1.94859E-04
2.0027E+00,2.06143E-04
2.0047E+00,1.86178E-04
2.0067E+00,1.87046E-04
2.0087E+00,1.93123E-04
2.0107E+00,1.98331E-04
2.0127E+00,1.90518E-04
2.0148E+00,2.00067E-04
2.0168E+00,2.02671E-04
2.0188E+00,2.04407E-04
2.0208E+00,1.97463E-04
2.0228E+00,2.23504E-04
2.0248E+00,2.54755E-04
2.0268E+00,1.91386E-04
2.0289E+00,1.87046E-04
2.0309E+00,1.86178E-04
2.0329E+00,1.71421E-04
2.0349E+00,1.93991E-04
2.0369E+00,1.98331E-04
2.0389E+00,1.97463E-04
2.0410E+00,1.91386E-04
2.0430E+00,2.06143E-04
2.0450E+00,1.79234E-04
2.0470E+00,1.84442E-04
2.0490E+00,1.90518E-04
2.0510E+00,1.93123E-04
2.0530E+00,1.84442E-04
2.0551E+00,2.13088E-04
2.0571E+00,2.06143E-04
2.0591E+00,2.11352E-04
2.0611E+00,1.97463E-04
2.0631E+00,2.09616E-04
2.0651E+00,1.81838E-04
2.0671E+00,1.95727E-04
2.0692E+00,1.92254E-04
2.0712E+00,1.94859E-04
2.0732E+00,1.86178E-04
2.0752E+00,2.11352E-04
2.0772E+00,1.98331E-04
2.0792E+00,1.99199E-04
2.0812E+00,1.91386E-04
2.0833E+00,2.00067E-04
2.0853E+00,1.74893E-04
2.0873E+00,1.91386E-04
2.0893E+00,1.88782E-04
2.0913E+00,1.98331E-04
2.0933E+00,1.83574E-04
2.0954E+00,2.19164E-04
2.0974E+00,2.02671E-04
2.0994E+00,2.04407E-04
2.1014E+00,1.94859E-04
2.1034E+00,2.09616E-04
2.1054E+00,1.81838E-04
2.1074E+00,1.93123E-04
2.1095E+00,1.95727E-04
2.1115E+00,2.00067E-04
2.1135E+00,1.86178E-04
2.1155E+00,2.90345E-04
2.1175E+00,2.19164E-04
2.1195E+00,2.07879E-04
2.1215E+00,2.03539E-04
2.1236E+00,2.11352E-04
2.1256E+00,1.84442E-04
2.1276E+00,1.87914E-04
2.1296E+00,1.88782E-04
2.1316E+00,1.93991E-04
2.1336E+00,1.82706E-04
2.1356E+00,2.13088E-04
2.1377E+00,2.02671E-04
2.1397E+00,1.93123E-04
2.1417E+00,1.93123E-04
2.1437E+00,2.04407E-04
2.1457E+00,1.76629E-04
2.1477E+00,1.84442E-04
2.1497E+00,1.80970E-04
2.1518E+00,1.87914E-04
2.1538E+00,1.87046E-04
2.1558E+00,2.12220E-04
2.1578E+00,1.97463E-04
2.1598E+00,1.94859E-04
2.1618E+00,1.85310E-04
2.1639E+00,1.93123E-04
2.1659E+00,1.66213E-04
2.1679E+00,1.77498E-04
2.1699E+00,1.76629E-04
2.1719E+00,1.74893E-04
2.1739E+00,1.77498E-04
2.1759E+00,2.05275E-04
2.1780E+00,1.92254E-04
2.1800E+00,1.91386E-04
2.1820E+00,1.87046E-04
2.1840E+00,1.90518E-04
2.1860E+00,1.77498E-04
2.1880E+00,1.81838E-04
2.1900E+00,1.85310E-04
2.1921E+00,1.86178E-04
2.1941E+00,1.86178E-04
2.1961E+00,2.00935E-04
2.1981E+00,2.02671E-04
2.2001E+00,1.93123E-04
2.2021E+00,2.03539E-04
2.2041E+00,1.93991E-04
2.2062E+00,1.80102E-04
2.2082E+00,1.88782E-04
2.2102E+00,2.68643E-04
2.2122E+00,1.85310E-04
2.2142E+00,1.81838E-04
2.2162E+00,1.90518E-04
2.2183E+00,1.84442E-04
2.2203E+00,1.90518E-04
2.2223E+00,1.99199E-04
2.2243E+00,1.94859E-04
2.2263E+00,1.80102E-04
2.2283E+00,1.85310E-04
2.2303E+00,1.87046E-04
2.2324E+00,1.90518E-04
2.2344E+00,1.93991E-04
2.2364E+00,2.03539E-04
2.2384E+00,1.93123E-04
2.2404E+00,1.87914E-04
2.2424E+00,1.90518E-04
2.2444E+00,1.84442E-04
2.2465E+00,1.79234E-04
2.2485E+00,1.79234E-04
2.2505E+00,1.83574E-04
2.2525E+00,1.83574E-04
2.2545E+00,2.00067E-04
2.2565E+00,2.00935E-04
2.2585E+00,2.01803E-04
2.2606E+00,1.99199E-04
2.2626E+00,2.05275E-04
2.2646E+00,1.93991E-04
2.2666E+00,1.81838E-04
2.2686E+00,1.89650E-04
2.2706E+00,1.87914E-04
2.2727E+00,1.82706E-04
2.2747E+00,1.91386E-04
2.2767E+00,1.95727E-04
2.2787E+00,1.92254E-04
2.2807E+00,1.87046E-04
2.2827E+00,2.05275E-04
2.2847E+00,1.83574E-04
2.2868E+00,1.80970E-04
2.2888E+00,1.76629E-04
2.2908E+00,1.77498E-04
2.2928E+00,1.77498E-04
2.2948E+00,1.91386E-04
2.2968E+00,1.99199E-04
2.2988E+00,1.94859E-04
2.3009E+00,1.84442E-04
2.3029E+00,2.77324E-04
2.3049E+00,1.72289E-04
2.3069E+00,1.73157E-04
2.3089E+00,1.74893E-04
2.3109E+00,1.82706E-04
2.3129E+00,1.69685E-04
2.3150E+00,1.97463E-04
2.3170E+00,1.95727E-04
2.3190E+00,1.93123E-04
2.3210E+00,1.87914E-04
2.3230E+00,1.98331E-04
2.3250E+00,1.74025E-04
2.3270E+00,1.81838E-04
2.3291E+00,1.77498E-04
2.3311E+00,1.86178E-04
2.3331E+00,1.76629E-04
2.3351E+00,2.05275E-04
2.3371E+00,2.03539E-04
2.3391E+00,2.02671E-04
2.3412E+00,1.90518E-04
2.3432E+00,1.94859E-04
2.3452E+00,1.66213E-04
2.3472E+00,1.80970E-04
2.3492E+00,1.71421E-04
2.3512E+00,1.86178E-04
2.3532E+00,1.74025E-04
2.3553E+00,2.00935E-04
2.3573E+00,1.95727E-04
2.3593E+00,2.04407E-04
2.3613E+00,1.91386E-04
2.3633E+00,2.02671E-04
2.3653E+00,1.76629E-04
2.3673E+00,1.87046E-04
2.3694E+00,1.81838E-04
2.3714E+00,1.88782E-04
2.3734E+00,1.84442E-04
2.3754E+00,2.11352E-04
2.3774E+00,2.00067E-04
2.3794E+00,1.99199E-04
2.3814E+00,1.92254E-04
2.3835E+00,2.00067E-04
2.3855E+00,1.68817E-04
2.3875E+00,1.77498E-04
2.3895E+00,1.80102E-04
2.3915E+00,1.81838E-04
2.3935E+00,2.51282E-04
2.3956E+00,2.18296E-04
2.3976E+00,1.92254E-04
2.3996E+00,1.98331E-04
2.4016E+00,1.88782E-04
2.4036E+00,2.05275E-04
2.4056E+00,1.78366E-04
2.4076E+00,1.80970E-04
2.4097E+00,1.74025E-04
2.4117E+00,1.84442E-04
2.4137E+00,1.79234E-04
2.4157E+00,2.04407E-04
2.4177E+00,2.05275E-04
2.4197E+00,1.99199E-04
2.4217E+00,1.95727E-04
2.4238E+00,2.06143E-04
2.4258E+00,1.69685E-04
